Timestamp,Feature,Pipeline,Model,Accuracy,F1_Macro,AUC_OVR,mAP,Train_Time,Model_File
20260129_212948,Fusion_FFT_STFT,Raw,KNN,0.67,0.6705104067874449,0.8723666666666666,0.6984140868005032,0.006126880645751953,fusion_fft_stft_raw_knn_20260129_212948.joblib
20260129_212948,Fusion_FFT_STFT,Raw,SVM,0.775,0.7744522543059777,0.9327666666666666,0.829586585190867,40.96022415161133,fusion_fft_stft_raw_svm_20260129_212948.joblib
20260129_212948,Fusion_FFT_STFT,Raw,RF,0.61,0.6143099559572531,0.8556833333333332,0.7033717916271173,1.5805249214172363,fusion_fft_stft_raw_rf_20260129_212948.joblib
20260129_212948,Fusion_FFT_STFT,Raw,ET,0.625,0.6262022142375763,0.8613666666666667,0.7132821412043128,0.30887317657470703,fusion_fft_stft_raw_et_20260129_212948.joblib
20260129_212948,Fusion_FFT_STFT,Scaled,KNN,0.56,0.56484281287485,0.78595,0.5688117626893509,0.0030417442321777344,fusion_fft_stft_scaled_knn_20260129_212948.joblib
20260129_212948,Fusion_FFT_STFT,Scaled,SVM,0.285,0.17573382511141847,0.50365,0.2866711217186573,50.653813123703,fusion_fft_stft_scaled_svm_20260129_212948.joblib
20260129_212948,Fusion_FFT_STFT,Scaled,RF,0.61,0.6106647360813847,0.8584333333333334,0.7043036552273148,1.7496140003204346,fusion_fft_stft_scaled_rf_20260129_212948.joblib
20260129_212948,Fusion_FFT_STFT,Scaled,ET,0.635,0.6370557030400236,0.8624833333333333,0.7142729903544978,0.35534238815307617,fusion_fft_stft_scaled_et_20260129_212948.joblib
