Timestamp,Feature,Pipeline,Model,Accuracy,F1_Macro,AUC_OVR,mAP,Train_Time,Model_File
20260129_213827,Fusion_FFTs_STFTs,Raw,KNN,0.77,0.7691172014660479,0.9329500000000001,0.8232709139964907,0.0063016414642333984,fusion_ffts_stfts_raw_knn_20260129_213827.joblib
20260129_213827,Fusion_FFTs_STFTs,Raw,SVM,0.8,0.7975525710897586,0.9551000000000001,0.9020606544916362,67.63246321678162,fusion_ffts_stfts_raw_svm_20260129_213827.joblib
20260129_213827,Fusion_FFTs_STFTs,Raw,RF,0.765,0.7614567249474906,0.9366666666666668,0.8499134790186027,2.049440383911133,fusion_ffts_stfts_raw_rf_20260129_213827.joblib
20260129_213827,Fusion_FFTs_STFTs,Raw,ET,0.725,0.7241665018206359,0.94015,0.8531760250750428,0.8823757171630859,fusion_ffts_stfts_raw_et_20260129_213827.joblib
20260129_213827,Fusion_FFTs_STFTs,Scaled,KNN,0.765,0.7649867820858387,0.9339333333333333,0.8303059930065286,0.004229068756103516,fusion_ffts_stfts_scaled_knn_20260129_213827.joblib
20260129_213827,Fusion_FFTs_STFTs,Scaled,SVM,0.645,0.6431602236878495,0.9050666666666667,0.7628832065047907,64.3643171787262,fusion_ffts_stfts_scaled_svm_20260129_213827.joblib
20260129_213827,Fusion_FFTs_STFTs,Scaled,RF,0.765,0.7614567249474906,0.9365166666666667,0.8500359766962107,1.6116161346435547,fusion_ffts_stfts_scaled_rf_20260129_213827.joblib
20260129_213827,Fusion_FFTs_STFTs,Scaled,ET,0.725,0.7241665018206359,0.94025,0.8533012394891372,0.7555339336395264,fusion_ffts_stfts_scaled_et_20260129_213827.joblib
