Timestamp,Feature,Pipeline,Model,Accuracy,F1_Macro,AUC_OVR,mAP,Train_Time,Model_File
20260130_001546,STFT,Raw,KNN,0.845,0.8453956088631012,0.9379666666666666,0.8314637737060291,0.0066869258880615234,stft_raw_knn_20260130_001546.joblib
20260130_001546,STFT,Raw,SVM,0.545,0.5362004121547845,0.8137666666666666,0.6711765397437974,10.923674821853638,stft_raw_svm_20260130_001546.joblib
20260130_001546,STFT,Raw,RF,0.745,0.7420961131067514,0.9251333333333333,0.8255630297836707,1.1855807304382324,stft_raw_rf_20260130_001546.joblib
20260130_001546,STFT,Raw,ET,0.715,0.711536740393164,0.9083,0.800278140385544,0.4818453788757324,stft_raw_et_20260130_001546.joblib
20260130_001546,STFT,Scaled,KNN,0.845,0.845555048942654,0.9454833333333332,0.8424797119663594,0.001739501953125,stft_scaled_knn_20260130_001546.joblib
20260130_001546,STFT,Scaled,SVM,0.685,0.685080690100974,0.9119666666666667,0.7975095642465526,9.633238315582275,stft_scaled_svm_20260130_001546.joblib
20260130_001546,STFT,Scaled,RF,0.745,0.7420961131067514,0.9251333333333333,0.8255630297836707,1.1711819171905518,stft_scaled_rf_20260130_001546.joblib
20260130_001546,STFT,Scaled,ET,0.715,0.711536740393164,0.9083,0.800278140385544,0.559950590133667,stft_scaled_et_20260130_001546.joblib
