Timestamp,Feature,Pipeline,Model,Accuracy,F1_Macro,AUC_OVR,mAP,Train_Time,Model_File
20260129_212200,FFTs,Raw,KNN,0.77,0.7691172014660479,0.9329500000000001,0.8232709139964907,0.006823062896728516,ffts_raw_knn_20260129_212200.joblib
20260129_212200,FFTs,Raw,SVM,0.815,0.8124745043648527,0.9606999999999999,0.9139674256910123,15.974801540374756,ffts_raw_svm_20260129_212200.joblib
20260129_212200,FFTs,Raw,RF,0.75,0.7496342737722048,0.9382666666666667,0.8389309636456194,1.114145278930664,ffts_raw_rf_20260129_212200.joblib
20260129_212200,FFTs,Raw,ET,0.73,0.7307591216981948,0.9313333333333333,0.8300580000740475,0.4350621700286865,ffts_raw_et_20260129_212200.joblib
20260129_212200,FFTs,Scaled,KNN,0.765,0.7649867820858387,0.9339333333333333,0.8303059930065286,0.002348661422729492,ffts_scaled_knn_20260129_212200.joblib
20260129_212200,FFTs,Scaled,SVM,0.695,0.6935069936321501,0.9324666666666667,0.8334177541339605,20.0978684425354,ffts_scaled_svm_20260129_212200.joblib
20260129_212200,FFTs,Scaled,RF,0.735,0.7346651938046035,0.9375333333333333,0.8368402991904017,1.1782581806182861,ffts_scaled_rf_20260129_212200.joblib
20260129_212200,FFTs,Scaled,ET,0.72,0.720943591554087,0.93055,0.8266674287711696,0.5125277042388916,ffts_scaled_et_20260129_212200.joblib
